0.171112	2.220494
0.290427	2.365987
0.383377	2.449379
0.453175	2.478492
0.503032	2.461146
0.536161	2.405164
0.555773	2.318365
0.565079	2.208571
0.567293	2.083604
0.565625	1.951285
0.563287	1.819434
0.563492	1.695873
0.569451	1.588423
0.584375	1.504906
0.611477	1.453142
0.653968	1.440952
0.715061	1.476159
0.797966	1.566582
0.905897	1.720044
1.042063	1.944365
1.209679	2.247367
