0.171112	2.238495
0.290427	2.368507
0.383377	2.438650
0.453175	2.456746
0.503032	2.430616
0.536161	2.368080
0.555773	2.276961
0.565079	2.165079
0.567293	2.040256
0.565625	1.910312
0.563287	1.783070
0.563492	1.666349
0.569451	1.567972
0.584375	1.495759
0.611477	1.457532
0.653968	1.461111
0.715061	1.514319
0.797966	1.624975
0.905897	1.800902
1.042063	2.049921
1.209679	2.379852
